id,timestamp,team1Name,team2Name,score,referees,linesmen,coachTeam1,coachTeam2,shotsPeriod1Team1,shotsPeriod1Team2,shotsPeriod2Team1,shotsPeriod2Team2,shotsPeriod3Team1,shotsPeriod3Team2,shotsOnGoalPeriod1Team1,shotsOnGoalPeriod1Team2,shotsOnGoalPeriod2Team1,shotsOnGoalPeriod2Team2,shotsOnGoalPeriod3Team1,shotsOnGoalPeriod3Team2,shotsOnGoalOvertimeTeam1,shotsOnGoalOvertimeTeam2,blockedShotsPeriod1Team1,blockedShotsPeriod1Team2,blockedShotsPeriod2Team1,blockedShotsPeriod2Team2,blockedShotsPeriod3Team1,blockedShotsPeriod3Team2,hitsPeriod1Team1,hitsPeriod1Team2,hitsPeriod2Team1,hitsPeriod2Team2,hitsPeriod3Team1,hitsPeriod3Team2,faceoffsWonPeriod1Team1,faceoffsWonPeriod1Team2,faceoffsWonPeriod2Team1,faceoffsWonPeriod2Team2,faceoffsWonPeriod3Team1,faceoffsWonPeriod3Team2,powerplayTimesTeam1,powerplayTimesTeam2,powerplayScoredTimesTeam1,powerplayScoredTimesTeam2,penaltykillTimesTeam1,penaltykillTimesTeam2,penaltykillAgainstTimesTeam1,penaltykillAgainstTimesTeam2,scored5vs5Team1,scored5vs5Team2,against5vs5Team1,against5vs5Team2,url
802,05.02.2016,Трактор,Торпедо,1:1 0:1 3:0,"Главные судьи: Владислав Киселёв, Артур Кулёв","Линейные судьи: Константин Горденко, Виктор Томилов",Тренер: Анвар Гатиятулин,Тренер: Петерис Скудра,16.0,11.0,12.0,13.0,18.0,13.0,7,7,7,8,11,5,0.0,0.0,1,6,3,3,7,4,2,3,4,6,1,3,10.0,9.0,8.0,8.0,7.0,10.0,4,6,1,1,6,4,1,1,3,1,1,3,http://www.khl.ru/game/309/46699/protocol/
804,05.02.2016,Нефтехимик,Динамо Мн,0:1 0:1 2:0 1:0,"Главные судьи: Алексей Васильев, Роман Щенёв","Линейные судьи: Алексей Майтак, Евгений Пронских",Тренер: Евгений Попихин,Тренер: Андрей Ковалёв,17.0,25.0,19.0,19.0,29.0,15.0,6,9,9,15,14,9,1,0,6,6,2,6,5,5,5,4,4,6,6,5,3.0,16.0,11.0,17.0,9.0,10.0,1,4,0,0,4,1,0,0,2,2,2,2,http://www.khl.ru/game/309/46703/protocol/
803,05.02.2016,Лада,Сибирь,1:0 0:1 0:0 1:0,"Главные судьи: Яков Деев, Анатолий Захаров","Линейные судьи: Торнике Кучава, Иван Сазонов",Тренер: Артис Аболс,Тренер: Андрей Скабелка,10.0,13.0,22.0,11.0,12.0,13.0,5,3,12,7,7,6,1,0,5,1,3,2,3,1,5,3,4,4,1,5,7.0,3.0,10.0,12.0,11.0,7.0,3,2,1,0,2,3,0,1,1,1,1,1,http://www.khl.ru/game/309/46702/protocol/
795,03.02.2016,Спартак,Югра,0:1 0:0 0:2,"Главные судьи: Евгений Гамалей, Ильдар Сафиуллов","Линейные судьи: Степан Коршак, Александр Чернышёв",Тренер: Герман Титов,Тренер: Павел Езовских,15.0,13.0,12.0,20.0,17.0,18.0,6,9,7,11,10,14,0.0,0.0,3,1,5,2,3,0,1,3,2,3,0,4,8.0,9.0,8.0,10.0,9.0,12.0,4,2,0,0,2,4,0,0,3,0,0,3,http://www.khl.ru/game/309/46695/protocol/
797,03.02.2016,Динамо Р,Йокерит,0:3 0:2 0:2,"Главные судьи: Роман Гофман, Алексей Васильев","Линейные судьи: Александр Захаренков, Александр Садовников",Тренер: Нормундс Сейейс,Тренер: Эркка Вестерлунд,19.0,18.0,20.0,19.0,21.0,13.0,5,13,10,10,7,7,0.0,0.0,1,9,4,5,4,7,7,8,7,3,2,2,5.0,6.0,8.0,10.0,5.0,7.0,4,1,3,0,1,4,0,3,4,0,0,4,http://www.khl.ru/game/309/46696/protocol/
798,04.02.2016,Амур,Слован,1:2 1:0 0:0 0:0 0:1,"Главные судьи: Сергей Беляев, Владимир Букин","Линейные судьи: Сергей Мисюрь, Александр Отмахов",Тренер: Андрей Николишин,Тренер: Милош Ржига,11.0,23.0,20.0,13.0,13.0,15.0,7,11,10,11,8,10,2,3,5,4,1,7,4,3,9,4,6,4,5,6,10.0,8.0,2.0,8.0,10.0,7.0,4,6,1,1,6,4,1,1,1,1,1,1,http://www.khl.ru/game/309/46697/protocol/
796,03.02.2016,ХК Сочи,Барыс,3:1 0:1 3:0,"Главные судьи: Михаил Бутурлин, Анатолий Захаров","Линейные судьи: Алексей Медведев, Сергей Шелянин",Тренер: Вячеслав Буцаев,Тренер: Андрей Назаров,18.0,20.0,38.0,12.0,24.0,18.0,13,15,12,5,17,8,0.0,0.0,3,3,3,13,4,4,6,3,7,3,8,4,14.0,12.0,14.0,6.0,10.0,13.0,4,5,0,0,5,4,0,0,6,2,2,6,http://www.khl.ru/game/309/46694/protocol/
801,05.02.2016,Салават Юлаев,ЦСКА,0:0 1:0 0:0,"Главные судьи: Виктор Гашилов, Константин Оленин","Линейные судьи: Глеб Лазарев, Станислав Раминг",Тренер: Игорь Захаркин,Тренер: Дмитрий Квартальнов,10.0,8.0,21.0,9.0,11.0,23.0,4,4,9,5,4,9,0.0,0.0,4,1,3,6,8,3,11,9,7,4,4,11,12.0,9.0,11.0,13.0,10.0,8.0,7,3,1,0,3,7,0,1,0,0,0,0,http://www.khl.ru/game/309/46701/protocol/
794,03.02.2016,СКА,Автомобилист,0:1 1:0 1:1 0:0 0:1,"Главные судьи: Алексей Анисимов, Антти Боман","Линейные судьи: Алексей Майтак, Евгений Пронских",Тренер: Сергей Зубов,Тренер: Андрей Разин,19.0,13.0,35.0,3.0,22.0,12.0,13,9,20,2,7,8,3,1,2,4,0,8,2,7,6,3,6,1,1,5,10.0,9.0,14.0,8.0,12.0,13.0,3,6,2,0,6,3,0,2,0,2,2,0,http://www.khl.ru/game/309/46691/protocol/
799,04.02.2016,Адмирал,Медвешчак,1:1 2:1 1:2 1:0,"Главные судьи: Сергей Кулаков, Максим Сидоренко","Линейные судьи: Дмитрий Голяк, Александр Нестеров",Тренер: Александр Андриевский,Тренер: Горди Дуайер,24.0,15.0,10.0,21.0,22.0,11.0,14,10,7,12,13,8,4,0,2,6,5,2,0,2,6,6,7,3,3,3,10.0,15.0,12.0,10.0,13.0,16.0,3,5,1,0,5,3,0,1,3,3,3,3,http://www.khl.ru/game/309/46698/protocol/
800,05.02.2016,Металлург Мг,Северсталь,2:1 0:1 2:1,"Главные судьи: Рафаэль Кадыров, Александр Соин","Линейные судьи: Дмитрий Парфёнов, Александр Сысуев",Тренер: Илья Воробьёв,Тренер: Дмитрий Юшкевич,15.0,19.0,15.0,15.0,15.0,21.0,11,14,9,8,10,10,0.0,0.0,4,3,2,2,6,1,3,3,2,2,8,2,9.0,8.0,11.0,9.0,13.0,5.0,4,5,2,0,5,4,0,2,1,3,3,1,http://www.khl.ru/game/309/46700/protocol/
790,03.02.2016,Нефтехимик,Торпедо,0:1 0:2 1:1,"Главные судьи: Алексей Белов, Антонин Йерабек","Линейные судьи: Пётр Алёшин, Юрий Иванов",Тренер: Евгений Попихин,Тренер: Петерис Скудра,24.0,16.0,20.0,25.0,17.0,29.0,9,10,10,11,6,17,0.0,0.0,2,10,3,6,5,3,3,4,9,3,8,1,9.0,13.0,15.0,4.0,8.0,14.0,5,6,1,1,6,5,1,1,3,0,0,3,http://www.khl.ru/game/309/46689/protocol/
792,03.02.2016,Витязь,Динамо Мск,0:2 0:0 1:0,"Главные судьи: Рафаэль Кадыров, Александр Сергеев","Линейные судьи: Торнике Кучава, Иван Сазонов",Тренер: Равиль Якубов,Тренер: Сергей Орешкин,13.0,14.0,16.0,14.0,14.0,7.0,9,9,10,13,7,6,0.0,0.0,3,3,0,3,0,5,4,1,4,2,3,3,6.0,13.0,14.0,6.0,7.0,8.0,3,2,1,0,2,3,0,1,1,1,1,1,http://www.khl.ru/game/309/46690/protocol/
791,03.02.2016,Ак Барс,Сибирь,0:0 2:0 0:1,"Главные судьи: Константин Оленин, Александр Соин","Линейные судьи: Дмитрий Головлёв, Иван Назаров",Тренер: Зинэтула Билялетдинов,Тренер: Андрей Скабелка,23.0,14.0,17.0,12.0,13.0,24.0,9,13,9,5,8,16,0.0,0.0,1,5,4,3,0,3,6,5,9,6,5,6,10.0,8.0,13.0,13.0,12.0,13.0,5,6,1,0,6,5,0,1,1,1,1,1,http://www.khl.ru/game/309/46692/protocol/
789,03.02.2016,Лада,Металлург Нк,1:0 1:1 0:2,"Главные судьи: Павел Овчинников, Юрий Цыплаков","Линейные судьи: Максим Берсенёв, Евгений Юдин",Тренер: Артис Аболс,Тренер: Николай Соловьёв,13.0,14.0,15.0,17.0,23.0,11.0,10,9,8,7,13,6,0.0,0.0,1,0,4,3,3,0,4,1,2,3,2,4,3.0,9.0,7.0,12.0,8.0,9.0,2,5,1,0,5,2,0,1,2,1,1,2,http://www.khl.ru/game/309/46688/protocol/
788,03.02.2016,Трактор,Динамо Мн,0:1 2:1 4:1,"Главные судьи: Денис Бондарь, Яков Деев","Линейные судьи: Станислав Раминг, Никита Новиков",Тренер: Анвар Гатиятулин,Тренер: Андрей Ковалёв,13.0,15.0,24.0,9.0,17.0,22.0,7,12,12,3,10,10,0.0,0.0,2,4,2,3,6,4,4,1,3,2,6,2,9.0,11.0,7.0,8.0,6.0,15.0,2,2,0,0,2,2,0,0,6,3,3,6,http://www.khl.ru/game/309/46685/protocol/
786,03.02.2016,Металлург Мг,ЦСКА,0:0 1:2 0:1,"Главные судьи: Вячеслав Буланов, Денис Наумов","Линейные судьи: Константин Горденко, Роман Шиханов",Тренер: Илья Воробьёв,Тренер: Дмитрий Квартальнов,6.0,18.0,14.0,25.0,18.0,10.0,5,10,9,17,8,7,0.0,0.0,4,1,3,3,1,3,11,8,8,9,6,2,10.0,6.0,12.0,10.0,13.0,6.0,4,3,1,0,3,4,0,1,2,1,1,2,http://www.khl.ru/game/309/46686/protocol/
793,03.02.2016,Локомотив,Авангард,2:1 1:1 0:0,"Главные судьи: Сергей Гусев, Алексей Раводин","Линейные судьи: Эдуард Метальников, Александр Сироткин",Тренер: Алексей Кудашов,Тренер: Евгений Корноухов,15.0,17.0,15.0,24.0,5.0,13.0,13,14,6,12,1,9,0.0,0.0,1,0,6,1,3,1,5,3,3,4,5,4,8.0,7.0,15.0,4.0,13.0,3.0,3,3,1,0,3,3,0,1,2,2,2,2,http://www.khl.ru/game/309/46693/protocol/
787,03.02.2016,Салават Юлаев,Северсталь,1:0 2:0 0:0,"Главные судьи: Эдуард Ибатулин, Павел Комаров","Линейные судьи: Евгений Литвинов, Яков Палей",Тренер: Игорь Захаркин,Тренер: Дмитрий Юшкевич,11.0,19.0,11.0,19.0,19.0,18.0,7,11,9,13,10,9,0.0,0.0,4,2,1,2,9,6,6,2,3,6,0,0,7.0,15.0,7.0,9.0,9.0,12.0,5,8,1,0,8,5,0,1,2,0,0,2,http://www.khl.ru/game/309/46687/protocol/
778,01.02.2016,Салават Юлаев,Барыс,3:1 1:2 1:1,"Главные судьи: Алексей Анисимов, Антонин Йерабек","Линейные судьи: Яков Палей, Антон Понамаренко",Тренер: Игорь Захаркин,Тренер: Андрей Назаров,22.0,19.0,23.0,24.0,17.0,18.0,12,11,10,14,10,10,0.0,0.0,4,4,3,5,5,5,5,3,2,3,7,7,14.0,12.0,7.0,13.0,9.0,12.0,4,4,2,2,4,4,2,2,3,2,2,3,http://www.khl.ru/game/309/46678/protocol/
784,02.02.2016,Амур,Медвешчак,1:2 1:2 1:2,"Главные судьи: Сергей Беляев, Владимир Букин","Линейные судьи: Сергей Мисюрь, Александр Отмахов",Тренер: Андрей Николишин,Тренер: Горди Дуайер,19.0,22.0,24.0,18.0,25.0,10.0,7,13,17,15,20,4,0.0,0.0,6,7,3,5,2,4,9,11,7,5,6,3,8.0,10.0,13.0,8.0,14.0,8.0,5,8,2,1,8,5,1,2,3,1,1,3,http://www.khl.ru/game/309/46683/protocol/
779,01.02.2016,Трактор,Югра,0:1 1:0 1:2,"Главные судьи: Алексей Васильев, Рафаэль Кадыров","Линейные судьи: Никита Вилюгин, Дмитрий Парфёнов",Тренер: Анвар Гатиятулин,Тренер: Павел Езовских,11.0,11.0,13.0,16.0,15.0,10.0,4,3,5,11,8,5,0.0,0.0,1,4,1,2,1,3,3,6,6,8,5,1,6.0,10.0,12.0,8.0,9.0,13.0,5,5,2,1,5,5,1,2,1,1,1,1,http://www.khl.ru/game/309/46676/protocol/
783,01.02.2016,СКА,Йокерит,0:1 1:0 1:0,"Главные судьи: Алексей Белов, Александр Сергеев","Линейные судьи: Александр Захаренков, Дмитрий Сивов",Тренер: Сергей Зубов,Тренер: Эркка Вестерлунд,20.0,21.0,19.0,15.0,20.0,13.0,11,10,11,6,9,6,0.0,0.0,4,5,4,7,5,4,10,7,7,4,5,5,7.0,7.0,16.0,7.0,13.0,8.0,7,4,1,0,4,7,0,1,1,1,1,1,http://www.khl.ru/game/309/46682/protocol/
782,01.02.2016,Северсталь,Динамо Р,0:0 1:1 0:2,"Главные судьи: Александр Соин, Юрий Цыплаков","Линейные судьи: Эдуард Метальников, Александр Сироткин",Тренер: Дмитрий Юшкевич,Тренер: Нормундс Сейейс,16.0,11.0,24.0,18.0,16.0,10.0,8,7,13,9,14,4,0.0,0.0,1,6,4,5,4,1,8,3,5,1,0,6,8.0,7.0,13.0,10.0,12.0,12.0,2,5,1,1,5,2,1,1,2,0,0,2,http://www.khl.ru/game/309/46680/protocol/
780,01.02.2016,Лада,Динамо Мн,2:1 0:1 0:0 0:1,"Главные судьи: Евгений Гамалей, Ильдар Сафиуллов","Линейные судьи: Алексей Михель, Евгений Стрельцов",Тренер: Артис Аболс,Тренер: Андрей Ковалёв,27.0,12.0,7.0,16.0,16.0,10.0,14,7,3,13,9,5,0,1,4,3,1,0,2,4,3,5,2,6,6,4,5.0,5.0,5.0,13.0,7.0,11.0,2,2,0,0,2,2,0,0,2,2,2,2,http://www.khl.ru/game/309/46679/protocol/
781,01.02.2016,Нефтехимик,Автомобилист,2:1 1:2 0:0 0:0 0:1,"Главные судьи: Роман Гофман, Алексей Раводин","Линейные судьи: Александр Садовников, Сергей Шелянин",Тренер: Евгений Попихин,Тренер: Андрей Разин,30.0,19.0,23.0,13.0,28.0,12.0,15,13,11,10,15,5,3,1,2,7,3,9,6,9,6,5,7,4,7,3,10.0,12.0,11.0,13.0,12.0,8.0,3,4,1,1,4,3,1,1,2,2,2,2,http://www.khl.ru/game/309/46681/protocol/
785,02.02.2016,Адмирал,Слован,1:2 0:0 0:1,"Главные судьи: Эдуард Одиньш, Максим Сидоренко","Линейные судьи: Дмитрий Голяк, Александр Нестеров",Тренер: Александр Андриевский,Тренер: Милош Ржига,23.0,7.0,19.0,14.0,9.0,12.0,16,5,8,6,3,7,0.0,0.0,1,2,5,3,2,5,2,3,6,7,7,0,10.0,12.0,11.0,9.0,7.0,13.0,2,5,0,0,5,2,0,0,3,1,1,3,http://www.khl.ru/game/309/46684/protocol/
776,31.01.2016,Спартак,ЦСКА,1:0 1:2 0:2,"Главные судьи: Алексей Анисимов, Антонин Йерабек","Линейные судьи: Александр Захаренков, Дмитрий Сивов",Тренер: Герман Титов,Тренер: Дмитрий Квартальнов,10.0,10.0,13.0,14.0,13.0,19.0,6,3,7,10,9,10,0.0,0.0,3,2,1,1,3,1,16,9,11,7,4,7,6.0,11.0,11.0,14.0,5.0,14.0,5,5,3,0,5,5,0,3,1,2,2,1,http://www.khl.ru/game/309/46674/protocol/
774,31.01.2016,Ак Барс,Металлург Мг,0:1 0:0 0:0,"Главные судьи: Роман Гофман, Алексей Раводин","Линейные судьи: Александр Садовников, Сергей Шелянин",Тренер: Зинэтула Билялетдинов,Тренер: Илья Воробьёв,24.0,20.0,15.0,20.0,20.0,25.0,11,12,10,7,10,13,0.0,0.0,3,6,8,2,4,3,6,5,8,3,3,3,8.0,7.0,7.0,8.0,8.0,8.0,5,2,0,0,2,5,0,0,1,0,0,1,http://www.khl.ru/game/309/46675/protocol/
773,31.01.2016,Сибирь,Слован,1:0 1:2 1:0,"Главные судьи: Михаил Бутурлин, Юрий Оскирко","Линейные судьи: Евгений Литвинов, Сергей Мисюрь",Тренер: Андрей Скабелка,Тренер: Милош Ржига,19.0,20.0,18.0,28.0,15.0,39.0,10,8,8,13,6,23,0.0,0.0,5,7,7,6,9,3,5,6,2,3,4,2,8.0,9.0,11.0,10.0,9.0,12.0,6,8,1,1,8,6,1,1,1,1,1,1,http://www.khl.ru/game/309/46672/protocol/
770,31.01.2016,Амур,Витязь,0:2 0:1 1:1,"Главные судьи: Антти Боман, Максим Сидоренко","Линейные судьи: Дмитрий Головлёв, Роман Шиханов",Тренер: Андрей Николишин,Тренер: Равиль Якубов,26.0,12.0,26.0,17.0,28.0,8.0,16,10,20,10,16,7,0.0,0.0,2,5,3,3,0,6,7,4,6,8,5,3,10.0,11.0,9.0,13.0,18.0,3.0,3,4,2,0,4,3,0,2,2,1,1,2,http://www.khl.ru/game/309/46669/protocol/
777,01.02.2016,Авангард,Торпедо,0:0 1:1 3:0,"Главные судьи: Вячеслав Буланов, Сергей Кулаков","Линейные судьи: Алексей Медведев, Иван Сазонов",Тренер: Евгений Корноухов,Тренер: Петерис Скудра,9.0,16.0,15.0,25.0,13.0,8.0,7,8,8,13,8,6,0.0,0.0,4,2,8,2,2,3,3,4,2,4,5,6,11.0,3.0,17.0,9.0,10.0,7.0,7,4,3,1,4,7,1,3,1,0,0,1,http://www.khl.ru/game/309/46677/protocol/
771,31.01.2016,Адмирал,Динамо Мск,1:0 1:3 0:2,"Главные судьи: Виктор Гашилов, Эдуард Одиньш","Линейные судьи: Глеб Лазарев, Станислав Раминг",Тренер: Александр Андриевский,Тренер: Сергей Орешкин,21.0,7.0,7.0,18.0,17.0,16.0,13,3,3,8,9,9,0.0,0.0,1,4,6,2,2,5,10,4,7,4,6,2,13.0,10.0,11.0,8.0,8.0,10.0,5,4,2,1,4,5,1,2,3,0,0,3,http://www.khl.ru/game/309/46670/protocol/
775,31.01.2016,Локомотив,ХК Сочи,1:1 2:2 0:3,"Главные судьи: Яков Деев, Владислав Киселёв","Линейные судьи: Дмитрий Голяк, Александр Нестеров",Тренер: Алексей Кудашов,Тренер: Вячеслав Буцаев,17.0,17.0,18.0,25.0,15.0,15.0,8,10,11,13,10,9,0.0,0.0,3,6,8,6,1,1,8,3,9,3,1,4,10.0,8.0,11.0,11.0,14.0,9.0,6,7,2,1,7,6,1,2,4,1,1,4,http://www.khl.ru/game/309/46673/protocol/
772,31.01.2016,Металлург Нк,Медвешчак,1:1 2:0 2:0,"Главные судьи: Анатолий Захаров, Роман Щенёв","Линейные судьи: Степан Коршак, Александр Чернышёв",Тренер: Николай Соловьёв,Тренер: Горди Дуайер,16.0,19.0,17.0,24.0,22.0,16.0,12,12,11,10,14,7,0.0,0.0,3,4,5,4,5,2,5,10,6,8,4,4,10.0,15.0,13.0,13.0,7.0,10.0,3,5,2,0,5,3,0,2,2,1,1,2,http://www.khl.ru/game/309/46671/protocol/
763,29.01.2016,Лада,Локомотив,0:2 2:1 0:1,"Главные судьи: Алексей Васильев, Рафаэль Кадыров","Линейные судьи: Алексей Майтак, Евгений Пронских",Тренер: Артис Аболс,Тренер: Алексей Кудашов,12.0,16.0,22.0,11.0,14.0,9.0,6,11,9,5,4,8,0.0,0.0,5,0,1,1,1,2,4,4,1,4,4,6,10.0,8.0,12.0,8.0,9.0,7.0,1,0,1,0,0,1,0,1,4,1,1,4,http://www.khl.ru/game/309/46662/protocol/
769,30.01.2016,Торпедо,Динамо Р,1:1 1:0 2:0,"Главные судьи: Антон Лаврентьев, Евгений Гамалей","Линейные судьи: Никита Новиков, Иван Сазонов",Тренер: Петерис Скудра,Тренер: Нормундс Сейейс,29.0,9.0,13.0,9.0,15.0,10.0,17,7,9,3,7,6,0.0,0.0,1,2,3,3,0,2,2,6,9,11,2,4,16.0,8.0,13.0,5.0,11.0,7.0,5,7,1,1,7,5,1,1,3,0,0,3,http://www.khl.ru/game/309/46668/protocol/
